날짜,시가,고가,저가,종가,거래량,거래대금,등락률
2014-08-25,9508,9508,9295,9305,44214,427932560,-1.13
2014-08-26,9382,9441,9189,9286,31662,303896780,-0.21
2014-08-27,9324,9431,9266,9334,55051,533142670,0.52
2014-08-28,9421,9769,9411,9769,138739,1382689510,4.66
2014-08-29,9866,10060,9624,9624,147693,1498473550,-1.49
2014-09-01,9673,9818,9537,9586,71440,712792750,-0.4
2014-09-02,9653,9673,9450,9518,47562,467779740,-0.71
2014-09-03,9518,9963,9450,9866,152546,1534798840,3.66
2014-09-04,9818,10011,9673,9673,78387,794207650,-1.96
2014-09-05,9673,10108,9673,10060,177717,1827802300,4.0
2014-09-11,10108,10398,10108,10301,243176,2584213350,2.4
2014-09-12,10253,10398,10108,10350,125598,1328690950,0.47
2014-09-15,10350,10350,10011,10060,86135,905091200,-2.8
2014-09-16,10011,10543,10011,10060,126756,1339949450,0.0
2014-09-17,10156,10253,9818,9866,138949,1434632250,-1.92
2014-09-18,9866,10011,9721,9818,105269,1070648400,-0.49
2014-09-19,9914,10011,9673,9914,85797,871844700,0.99
2014-09-22,9914,10108,9818,9963,55981,577154550,0.49
2014-09-23,9914,9914,9615,9673,70390,706813020,-2.91
2014-09-24,9673,10882,9634,10737,572992,6183633790,11.0
2014-09-25,10833,10882,10543,10737,151151,1669517100,0.0
2014-09-26,10640,11317,10495,11027,212624,2405153200,2.7
2014-09-29,11027,11414,10882,11075,169314,1964330000,0.44
2014-09-30,11172,11269,10882,11075,95011,1085072050,0.0
2014-10-01,11075,11075,10543,10688,148185,1649592150,-3.49
2014-10-02,10640,10785,10495,10737,107244,1181680500,0.45
2014-10-06,10737,10737,10543,10640,61476,675457900,-0.9
2014-10-07,10640,10640,10301,10446,65256,705640500,-1.82
2014-10-08,10350,10543,10301,10446,44696,482384000,0.0
2014-10-10,10446,10446,9721,9818,123698,1273590050,-6.02
2014-10-13,9721,9769,9382,9499,80714,796992580,-3.25
2014-10-14,9411,9721,9411,9634,46008,457722950,1.43
2014-10-15,9634,9673,9450,9586,61951,612657440,-0.5
2014-10-16,9489,9518,9305,9373,81217,785970730,-2.22
2014-10-17,9382,9479,9170,9237,63429,609665920,-1.44
2014-10-20,9295,9489,9247,9431,44822,435411600,2.09
2014-10-21,9441,9479,9344,9353,33707,327947370,-0.82
2014-10-22,9411,9721,9411,9721,79026,780391200,3.93
2014-10-23,9673,9914,9557,9586,69111,695191610,-1.39
2014-10-24,9673,9769,9508,9508,37728,373604300,-0.81
2014-10-27,9576,9818,9508,9721,51669,516919390,2.24
2014-10-28,9624,9769,9499,9508,38360,380131650,-2.19
2014-10-29,9528,9615,9528,9537,14729,145562070,0.31
2014-10-30,9537,9673,9402,9411,24123,237185840,-1.32
2014-10-31,9411,9518,9295,9421,17115,165824530,0.1
2014-11-03,9373,9421,9063,9092,67549,640239320,-3.49
2014-11-04,8996,9150,8512,8667,96758,871997090,-4.68
2014-11-05,8522,8725,8415,8541,37631,333496780,-1.45
2014-11-06,8522,8618,8464,8473,25064,220620110,-0.79
2014-11-07,8406,8696,8406,8667,29021,256763090,2.28
2014-11-10,8667,8783,8473,8512,43299,384328360,-1.79
2014-11-11,8522,8802,8522,8715,28471,256253060,2.39
2014-11-12,8783,8967,8715,8831,23625,216606800,1.33
2014-11-13,8821,8909,8792,8821,22000,201632220,-0.11
2014-11-14,8928,9141,8705,9141,30327,282737260,3.62
2014-11-17,9189,9189,8802,8938,37831,349111840,-2.22
2014-11-18,8860,9141,8860,9054,18040,168223030,1.3
2014-11-19,9015,9141,8899,8996,15546,144507190,-0.64
2014-11-20,9073,9073,8899,8947,4705,43464420,-0.54
2014-11-21,8947,8986,8744,8850,39794,362303660,-1.08
2014-11-24,8802,8909,8657,8705,21406,193670390,-1.64
2014-11-25,8754,8870,8705,8802,17223,156286660,1.11
2014-11-26,8802,8850,8705,8773,14248,129261430,-0.33
2014-11-27,8744,8909,8725,8909,35212,320970990,1.54
2014-11-28,8947,8947,8812,8821,11503,105248170,-0.98
2014-12-01,8889,9131,8831,8938,40812,378519640,1.32
2014-12-02,8870,8947,8860,8899,14364,132037570,-0.43
2014-12-03,8947,9054,8879,9044,21604,200454240,1.63
2014-12-04,9025,9373,9025,9218,36842,350470040,1.93
2014-12-05,9189,9237,9034,9189,21492,203162130,-0.31
2014-12-08,9218,9218,9034,9150,14931,140346110,-0.42
2014-12-09,9131,9131,8967,9034,16558,154536900,-1.27
2014-12-10,9005,9083,8841,8841,37400,343553810,-2.14
2014-12-11,8792,8889,8754,8831,13321,121106830,-0.11
2014-12-12,8734,8938,8705,8783,23193,210071420,-0.55
2014-12-15,8638,8812,8628,8792,20272,182355900,0.11
2014-12-16,8715,8889,8715,8773,24510,222823780,-0.22
2014-12-17,8860,8909,8754,8899,26163,239514510,1.43
2014-12-18,9015,9015,8696,8754,52640,477963440,-1.63
2014-12-19,8754,8821,8705,8802,26986,244406650,0.55
2014-12-22,8850,9044,8802,8996,20664,191955790,2.2
2014-12-23,9073,9131,9005,9063,26857,251468160,0.75
2014-12-24,9112,9112,9005,9034,19719,184580380,-0.32
2014-12-26,9025,9208,9025,9160,33435,315321440,1.39
2014-12-29,9250,9280,9170,9170,13551,125005980,0.11
2014-12-30,9210,9300,9080,9090,12684,116153190,-0.87
2015-01-02,9070,9160,9010,9150,17901,162367100,0.66
2015-01-05,8559,8662,8455,8464,24679,222206380,-2.08
2015-01-06,8294,8445,8247,8379,18597,163942370,-1.0
2015-01-07,8303,8426,8303,8398,13851,122781580,0.23
2015-01-08,8473,8473,8351,8398,11326,100669190,0.0
2015-01-09,8549,8549,8417,8464,16942,152009430,0.79
2015-01-12,8492,8492,8370,8388,21602,192290090,-0.89
2015-01-13,8388,8483,8228,8417,16228,143946810,0.34
2015-01-14,8436,8596,8398,8559,32053,288305660,1.68
2015-01-15,8502,8634,8502,8559,9055,82209740,0.0
2015-01-16,8615,8634,8294,8370,40198,358440570,-2.21
2015-01-19,8370,8426,8294,8417,33690,297045670,0.56
2015-01-20,8417,8483,8341,8436,22334,198646010,0.22
2015-01-21,8436,8559,8436,8559,38640,347661870,1.46
2015-01-22,8625,8625,8483,8530,26530,240467280,-0.33
2015-01-23,8625,8644,8530,8559,18770,171100700,0.33
2015-01-26,8577,8729,8577,8691,24560,225547430,1.55
2015-01-27,8747,8747,8596,8691,31935,293479210,0.0
2015-01-28,8681,8776,8644,8738,21438,197767710,0.54
2015-01-29,8738,8766,8625,8691,12536,114977370,-0.54
2015-01-30,8738,8757,8549,8625,11026,100681890,-0.76
2015-02-02,9418,9872,9399,9872,1244042,12878178640,14.46
2015-02-03,9635,9966,9428,9919,430126,4394554130,0.48
2015-02-04,10202,10438,9824,10108,279116,2983755500,1.9
2015-02-05,10013,10202,9777,10155,150117,1592637700,0.47
2015-02-06,10249,10486,10013,10249,173832,1897780600,0.93
2015-02-09,10202,10438,10155,10249,80798,881278150,0.0
2015-02-10,10202,11100,10202,10769,207342,2340238950,5.07
2015-02-11,10769,10911,10486,10863,70766,804690800,0.88
2015-02-12,11052,11052,10391,10391,108123,1215393500,-4.35
2015-02-13,10391,10533,10249,10391,71930,789682800,0.0
2015-02-16,10533,10533,9966,10249,92817,1004407750,-1.36
2015-02-17,10344,10580,10108,10249,61531,672386800,0.0
2015-02-23,10202,10580,10202,10391,75347,830492850,1.38
2015-02-24,10344,10533,10297,10344,42883,470991700,-0.45
2015-02-25,10297,10438,10061,10061,113009,1219930350,-2.74
2015-02-26,10438,11525,10391,11383,695425,8168795300,13.15
2015-02-27,11241,11289,10722,10816,283759,3263741150,-4.98
2015-03-02,10769,10911,10533,10533,80377,909665200,-2.62
2015-03-03,10675,10816,10438,10580,76767,864160000,0.45
2015-03-04,10627,10863,10580,10722,45789,518696800,1.34
2015-03-05,10627,10863,10580,10863,56323,640184500,1.32
2015-03-06,10627,10958,10627,10863,43326,495874100,0.0
2015-03-09,10816,11005,10533,10863,57939,658990250,0.0
2015-03-10,10816,11052,10627,11005,68482,791743550,1.3
2015-03-11,10958,11241,10675,11052,60994,714932800,0.43
2015-03-12,11147,11289,10958,11147,59320,700319250,0.85
2015-03-13,11289,11808,11194,11336,104091,1270569750,1.69
2015-03-16,11336,11619,11194,11336,59235,711766800,0.0
2015-03-17,11336,11525,11147,11477,46759,561627700,1.25
2015-03-18,11383,11477,11100,11100,64560,766948250,-3.29
2015-03-19,11241,11289,11005,11194,29306,344942350,0.85
2015-03-20,11289,11289,10722,10958,59597,688731350,-2.11
2015-03-23,11005,11336,10958,11100,60872,720435950,1.29
2015-03-24,11100,11808,11100,11619,72990,886927800,4.68
2015-03-25,11808,12044,11572,11855,82572,1028471800,2.03
2015-03-26,11666,13320,11666,12942,189665,2534195800,9.16
2015-03-27,12942,14170,12753,13792,175756,2522718650,6.57
2015-03-30,13934,14217,13461,13934,83800,1229529300,1.03
2015-03-31,13934,14122,13697,14122,44729,657809050,1.36
2015-04-01,13934,14311,13508,13697,100017,1465692450,-3.01
2015-04-02,14406,14737,13225,13320,311539,4599421300,-2.76
2015-04-03,13272,13367,12847,12894,153476,2113283850,-3.19
2015-04-06,12894,13367,12894,13367,74338,1032844850,3.66
2015-04-07,13367,13650,13131,13461,57363,811782150,0.71
2015-04-08,13650,13792,13461,13603,49764,717381050,1.05
2015-04-09,13603,13603,13131,13272,56386,794519800,-2.43
2015-04-10,13414,13461,13131,13367,41741,587546700,0.71
2015-04-13,13556,13556,13225,13272,30694,432948100,-0.71
2015-04-14,13225,13272,12753,12989,99032,1361506600,-2.14
2015-04-15,12989,13225,12847,13083,32538,448950250,0.73
2015-04-16,13320,13320,12894,13131,30918,428153700,0.36
2015-04-17,12989,13131,12942,13131,38452,530550900,0.0
2015-04-20,12989,13036,12564,12753,61230,826348300,-2.88
2015-04-21,12658,13083,12658,12847,51482,700715500,0.74
2015-04-22,13131,13131,12044,12517,64029,847959000,-2.57
2015-04-23,12706,12706,12186,12706,37677,496331650,1.51
2015-04-24,12753,12800,12328,12469,41109,541989450,-1.86
2015-04-27,12469,12517,12280,12328,30576,400233100,-1.14
2015-04-28,12186,12328,11808,11997,121271,1539950300,-2.68
2015-04-29,11903,12328,11903,12280,38996,502334200,2.36
2015-04-30,12375,12564,12280,12375,45369,597471550,0.77
2015-05-04,12469,12517,12280,12422,17484,229768600,0.38
2015-05-06,12422,12422,11950,12091,54689,700992500,-2.66
2015-05-07,12139,12186,11572,12044,46768,586140650,-0.39
2015-05-08,12139,12847,12044,12753,44447,592877350,5.88
2015-05-11,12894,12894,12517,12564,29959,401461600,-1.48
2015-05-12,12517,13272,12517,12800,40297,556562000,1.88
2015-05-13,12800,13036,12706,12894,9243,125606650,0.74
2015-05-14,12942,13367,12847,13320,46963,655038850,3.3
2015-05-15,13225,13367,13036,13272,49227,711355150,-0.35
2015-05-18,14217,15162,13745,14689,505782,7798726650,10.68
2015-05-19,14784,15067,14453,14689,101758,1592576450,0.0
2015-05-20,14925,14925,14122,14878,146989,2259187550,1.29
2015-05-21,15020,15020,14170,14170,106486,1623369800,-4.76
2015-05-22,14170,14311,13839,13839,71661,1066100450,-2.33
2015-05-26,14028,14075,13508,13697,64539,938294950,-1.02
2015-05-27,13556,14264,13131,14264,86519,1252553050,4.14
2015-05-28,14453,14453,14028,14028,34479,519859750,-1.66
2015-05-29,14122,14122,13603,13650,44066,639399750,-2.69
2015-06-01,13650,15114,13367,14973,150912,2306651150,9.69
2015-06-02,14878,15209,14075,14359,151092,2347463900,-4.1
2015-06-03,14075,14973,13792,14642,138945,2137726800,1.97
2015-06-04,14642,15209,14406,14784,135029,2133970550,0.97
2015-06-05,14548,15776,14548,15114,146306,2367071950,2.24
2015-06-08,15398,16106,15303,16012,317323,5287112750,5.94
2015-06-09,16059,16106,15492,15587,91955,1526378600,-2.65
2015-06-10,15492,16153,15256,15445,114921,1913768650,-0.91
2015-06-11,15681,15681,14737,15209,84574,1362064100,-1.53
2015-06-12,15162,15539,14925,15539,51640,830933400,2.17
2015-06-15,15492,15587,14689,14689,95793,1523453750,-5.47
2015-06-16,14689,14878,13981,14548,114781,1751634300,-0.96
2015-06-17,14500,15067,14170,14737,69584,1080699050,1.3
2015-06-18,14737,14878,14359,14595,31496,486879700,-0.96
2015-06-19,14500,14784,14359,14359,37105,570108550,-1.62
2015-06-22,14595,14595,14122,14170,54418,818475150,-1.32
2015-06-23,14170,15351,14170,15209,131286,2075036050,7.33
2015-06-24,15256,15398,14878,15162,72425,1161925550,-0.31
2015-06-25,15162,15351,14878,15351,53547,857668300,1.25
2015-06-26,15162,15398,14925,14925,51909,830132050,-2.77
2015-06-29,14359,14595,13839,14028,108086,1623885000,-6.01
2015-06-30,13792,14075,13650,13934,60665,885495350,-0.67
2015-07-01,13886,14453,13745,14170,55994,830028900,1.69
2015-07-02,14311,14406,13650,13745,91225,1340146650,-3.0
2015-07-03,13650,14075,13461,13603,61983,896908950,-1.03
2015-07-06,13367,13603,13178,13461,62568,886665800,-1.04
2015-07-07,13461,13650,13036,13131,55576,774720300,-2.46
2015-07-08,13320,13461,13036,13225,28226,394850450,0.72
2015-07-09,12989,13414,12658,13367,34331,471689550,1.07
2015-07-10,13745,13745,13225,13225,34837,495165150,-1.06
2015-07-13,13367,13839,12847,13650,34520,496766250,3.21
2015-07-14,13650,14122,13603,13934,49914,737848300,2.08
2015-07-15,13839,14122,13650,13886,30026,442738500,-0.34
2015-07-16,14075,14548,13461,14453,74688,1119172550,4.08
2015-07-17,14359,14973,14264,14925,73032,1140280750,3.27
2015-07-20,15067,15351,14784,15114,68415,1095107300,1.27
2015-07-21,15114,15351,15020,15209,36471,584908800,0.63
2015-07-22,15114,15303,14878,15020,29370,465937100,-1.24
2015-07-23,15114,15114,14642,14925,19969,313212700,-0.63
2015-07-24,14784,14784,14075,14170,46526,705656800,-5.06
2015-07-27,14170,14737,14075,14500,29410,449074050,2.33
2015-07-28,14217,14359,13556,14028,50953,746034400,-3.26
2015-07-29,14028,14359,13886,14170,26185,390455250,1.01
2015-07-30,14170,14548,14122,14170,29726,449744050,0.0
2015-07-31,14453,14737,14028,14642,39895,611573450,3.33
2015-08-03,14642,14973,14500,14878,31441,490325650,1.61
2015-08-04,15020,15020,14642,14878,20688,323602950,0.0
2015-08-05,14925,14973,14548,14878,20813,326322000,0.0
2015-08-06,14925,14925,14548,14784,17797,276749900,-0.63
2015-08-07,14784,14784,14406,14595,14166,217941150,-1.28
2015-08-10,14595,14737,14075,14170,25316,382159250,-2.91
2015-08-11,14122,14359,13697,13792,31046,459683550,-2.67
2015-08-12,13603,14075,13272,13697,49005,704976900,-0.68
2015-08-13,13508,14548,13508,14075,73102,1091653450,2.76
2015-08-17,14170,14264,13603,13697,50598,740428550,-2.68
2015-08-18,13603,13934,13036,13225,57755,813778500,-3.45
2015-08-19,13272,13272,12564,13036,60915,828394750,-1.43
2015-08-20,12847,13178,12658,12658,48558,659991150,-2.9
2015-08-21,12186,12469,11477,12328,54968,711606300,-2.61
2015-08-24,11997,12422,11997,12186,63907,823827100,-1.15
2015-08-25,12280,12847,12044,12800,52778,701772150,5.04
2015-08-26,13083,13414,12800,13272,45602,632123550,3.69
2015-08-27,13603,13792,13131,13461,43488,624741600,1.42
2015-08-28,13792,14075,13461,13886,52923,777750950,3.16
2015-08-31,14075,14075,13792,13792,14710,216223000,-0.68
2015-09-01,13556,13839,13461,13603,22453,325027350,-1.37
2015-09-02,13272,14170,13225,13697,49302,720754950,0.69
2015-09-03,13981,14453,13697,14406,60651,915317400,5.17
2015-09-04,14453,14595,13697,13886,48462,725047050,-3.61
2015-09-07,13792,14311,13792,14075,16065,239410400,1.36
2015-09-08,14075,14264,13461,13603,25786,375730400,-3.36
2015-09-09,13886,14170,13367,14028,46222,680736800,3.13
2015-09-10,14075,14453,13981,14406,41079,618936850,2.69
2015-09-11,14406,14453,14170,14406,19710,299325400,0.0
2015-09-14,14453,14500,14028,14122,6740,101226000,-1.97
2015-09-15,14122,14217,13886,13886,6848,101582850,-1.67
2015-09-16,14548,14595,14075,14122,46304,705990900,1.7
2015-09-17,14217,14406,13886,14075,44324,660727850,-0.33
2015-09-18,14359,14642,14217,14406,42274,648683450,2.35
2015-09-21,14406,14548,14170,14359,17976,272306700,-0.33
2015-09-22,14406,14737,14359,14500,31270,482085900,0.99
2015-09-23,14453,14548,14170,14170,23353,353993400,-2.28
2015-09-24,14359,14453,13981,13981,16357,244907800,-1.33
2015-09-25,14075,14311,13886,13981,19035,282950500,0.0
2015-09-30,13934,14264,13886,13981,9903,147401500,0.0
2015-10-01,13981,14453,13981,14264,21201,319496700,2.03
2015-10-02,14359,14595,14217,14453,31340,479243050,1.32
2015-10-05,14642,16059,14642,15114,191879,3082273850,4.58
2015-10-06,15209,15303,14973,14973,64087,1026088600,-0.94
2015-10-07,15020,15114,14737,14737,22934,360943600,-1.58
2015-10-08,14878,15114,14689,14784,43099,677605250,0.32
2015-10-12,14831,15067,14548,14642,18883,296063250,-0.96
2015-10-13,14925,14925,14217,14548,24669,378392650,-0.65
2015-10-14,14359,14548,14311,14500,14906,227301150,-0.32
2015-10-15,14359,14689,14264,14548,11751,180048450,0.33
2015-10-16,14500,14784,14500,14737,11456,178069300,1.3
2015-10-19,14689,15020,14642,14925,14543,229414750,1.28
2015-10-20,14925,15020,14689,14737,13546,212446000,-1.27
2015-10-21,14784,14878,14689,14784,18976,296554700,0.32
2015-10-22,14784,14831,14311,14311,25711,392294050,-3.19
2015-10-23,14453,14548,14264,14264,17172,261536300,-0.33
2015-10-26,14264,14500,13981,14264,14256,214839000,0.0
2015-10-27,14359,14359,13886,13934,33741,500618800,-2.32
2015-10-28,14170,14170,13934,13934,11246,166560000,0.0
2015-10-29,14122,14122,13886,13934,11939,176617850,0.0
2015-10-30,14075,14122,13603,13697,21346,310319900,-1.69
2015-11-02,13556,13934,13508,13792,10622,154413650,0.69
2015-11-03,13697,13981,13697,13839,9733,142614100,0.34
2015-11-04,14075,14075,13839,14028,9492,139849700,1.37
2015-11-05,13981,13981,13839,13839,8381,123181250,-1.35
2015-11-06,13886,13886,13508,13697,18092,261494050,-1.02
2015-11-09,13556,13745,13225,13320,29206,415109500,-2.76
2015-11-10,13083,13178,12611,12658,44339,601880550,-4.96
2015-11-11,12753,13036,12706,12894,12014,163813850,1.87
2015-11-12,13131,13320,12706,12942,16609,230065000,0.37
2015-11-13,12800,13178,11903,11903,77800,1009735850,-8.03
2015-11-16,11336,11525,10580,10863,202850,2351777750,-8.73
2015-11-17,11052,11477,10769,11383,91721,1080974150,4.78
2015-11-18,11477,11572,11052,11241,57941,692656750,-1.24
2015-11-19,11241,11525,11241,11477,55694,670169000,2.1
2015-11-20,11525,11572,11194,11241,46995,562166400,-2.06
2015-11-23,11430,11477,11194,11241,30435,363715350,0.0
2015-11-24,11383,11430,11194,11241,53338,637101800,0.0
2015-11-25,11383,11430,11289,11430,9557,114984450,1.68
2015-11-26,11477,12280,11477,12139,73803,932475650,6.2
2015-11-27,12280,12280,11808,11903,31572,399609250,-1.95
2015-11-30,11761,11903,11666,11666,22132,275484600,-1.98
2015-12-01,11855,11855,11666,11666,12924,161282100,0.0
2015-12-02,11619,11714,11430,11430,19185,235647050,-2.02
2015-12-03,11525,11572,11147,11430,12157,146329250,0.0
2015-12-04,11572,11572,11194,11572,7909,95791200,1.24
2015-12-07,11666,11761,11241,11289,17537,211215000,-2.45
2015-12-08,11383,11383,10816,10911,35675,414230100,-3.35
2015-12-09,10911,10911,10675,10769,16788,192133650,-1.3
2015-12-10,10722,11052,10722,10863,16031,184910550,0.88
2015-12-11,10911,11052,10722,10911,14847,170843050,0.43
2015-12-14,10863,10863,10391,10391,21352,239513550,-4.76
2015-12-15,10438,10769,10438,10580,11269,126287450,1.82
2015-12-16,10722,11052,10722,10958,15045,173461800,3.57
2015-12-17,11100,11194,10863,10958,21330,247768250,0.0
2015-12-18,10958,11430,10958,11430,20498,240839350,4.31
2015-12-21,11194,11430,11147,11289,17455,207444850,-1.24
2015-12-22,11241,11525,11194,11525,10660,128428150,2.09
2015-12-23,11477,11714,11289,11430,19351,234953900,-0.82
2015-12-24,11430,11572,11147,11336,29057,347016400,-0.83
2015-12-28,11336,11525,11147,11525,16963,204397100,1.67
2015-12-29,11671,11719,11379,11476,9414,111377200,-0.42
2015-12-30,11476,11573,11233,11427,8382,97768600,-0.42
2016-01-04,11330,11427,11038,11038,10416,119822600,-3.4
2016-01-05,11038,11184,10844,10941,14458,162949900,-0.88
2016-01-06,11087,11087,10844,11087,11641,131547500,1.33
2016-01-07,11087,11184,10552,10649,24612,272218450,-3.95
2016-01-08,10504,10698,10406,10504,13676,148269550,-1.37
2016-01-11,10455,10552,10358,10504,11773,126681000,0.0
2016-01-12,10455,10504,10406,10406,11578,124441450,-0.93
2016-01-13,10552,10795,10455,10795,5962,65302750,3.74
2016-01-14,10698,10698,10358,10552,10154,109317950,-2.25
2016-01-15,10601,10649,10115,10115,38801,409028050,-4.15
2016-01-18,9823,10115,9823,9871,16702,170770050,-2.4
2016-01-19,9823,10017,9774,9823,18134,183410150,-0.49
2016-01-20,9725,9871,9249,9463,31420,308990550,-3.66
2016-01-21,9405,9628,9375,9375,11583,112900040,-0.92
2016-01-22,9375,9628,9375,9599,29619,290859410,2.39
2016-01-25,9677,10115,9628,10115,11054,112718620,5.37
2016-01-26,10066,10115,9706,9920,8579,86695500,-1.92
2016-01-27,10017,10115,9871,10017,8728,89681750,0.98
2016-01-28,10017,10066,9725,10066,4496,45819050,0.49
2016-01-29,10115,10163,9920,10115,6672,68906750,0.48
2016-02-01,10212,10260,9774,9920,11636,120409050,-1.92
2016-02-02,9774,9823,9706,9823,22820,228457330,-0.98
2016-02-03,9920,9920,9716,9774,5846,58649330,-0.5
2016-02-04,9823,9969,9725,9969,11500,116620100,1.99
2016-02-05,9871,10017,9725,9823,22947,231285300,-1.46
2016-02-11,9657,9725,9560,9560,24574,243060790,-2.67
2016-02-12,9531,9677,9317,9405,24588,237720160,-1.63
2016-02-15,9580,9580,9414,9414,5324,52067560,0.1
2016-02-16,9414,9638,9414,9628,13531,133068550,2.27
2016-02-17,9687,9725,9570,9570,16368,161573040,-0.61
2016-02-18,9667,9716,9589,9677,15177,150855090,1.12
2016-02-19,9677,9920,9677,9823,20262,203705550,1.51
2016-02-22,9920,9969,9725,9823,14082,141974850,0.0
2016-02-23,9871,9871,9716,9774,9017,90691260,-0.5
2016-02-24,9725,9823,9657,9677,22587,225195610,-1.0
2016-02-25,9725,9725,9657,9696,8600,85564560,0.2
2016-02-26,9774,9774,9657,9687,8813,87880970,-0.1
2016-02-29,9696,9823,9657,9774,22615,226061190,0.9
2016-03-02,9969,10309,9969,10066,33126,344017450,2.99
2016-03-03,10212,10260,10017,10066,20671,216057350,0.0
2016-03-04,10066,10747,10066,10601,35423,380509900,5.31
2016-03-07,10601,10941,10358,10698,47130,513583300,0.92
2016-03-08,10795,10795,10504,10504,13194,143992450,-1.82
2016-03-09,10504,10698,10358,10698,16886,182652200,1.85
2016-03-10,10552,10795,10504,10601,16557,180666550,-0.91
2016-03-11,10649,10649,10504,10649,6114,66622500,0.46
2016-03-14,10795,10795,10504,10552,11950,130271100,-0.91
2016-03-15,10601,10601,10163,10309,22501,238826350,-2.3
2016-03-16,10455,10455,10115,10260,13848,146036100,-0.47
2016-03-17,10260,10649,10260,10552,10179,109978850,2.84
2016-03-18,10504,10601,10260,10504,15128,162294400,-0.46
2016-03-21,10552,10649,10260,10260,16694,178288500,-2.31
2016-03-22,10309,10504,10212,10504,12115,128923400,2.37
2016-03-23,10552,10552,10309,10358,7341,78769300,-1.39
2016-03-24,10309,10504,10212,10406,13300,141252350,0.47
2016-03-25,10455,10504,10309,10455,13239,141321000,0.47
2016-03-28,10504,10747,10455,10698,21252,232957950,2.33
2016-03-29,10698,10844,10649,10795,14231,157374650,0.91
2016-03-30,10893,10893,10552,10795,14845,163208700,0.0
2016-03-31,10795,10795,10601,10795,12111,133350400,0.0
2016-04-01,10795,10844,10504,10698,21277,232708950,-0.9
2016-04-04,10795,10795,10504,10649,16953,185101800,-0.45
2016-04-05,10601,10795,10552,10795,16568,182078600,1.37
2016-04-06,10747,10795,10504,10698,33444,366560450,-0.9
2016-04-07,10698,10795,10552,10698,45435,499021900,0.0
2016-04-08,10795,11038,10601,11038,37251,415671250,3.18
2016-04-11,11038,11476,10990,11476,69686,806690850,3.96
2016-04-12,11573,11573,11233,11379,28788,335534550,-0.85
2016-04-14,11427,11671,11233,11427,34209,399518200,0.43
2016-04-15,11379,11525,11233,11427,30093,352106100,0.0
2016-04-18,11476,11622,11184,11379,32230,377595950,-0.43
2016-04-19,11282,11476,11136,11330,17076,196988200,-0.43
2016-04-20,11379,11379,11038,11330,25729,295536850,0.0
2016-04-21,11330,11379,10990,10990,22375,255209900,-3.0
2016-04-22,11038,11087,10941,10941,19162,216401650,-0.44
2016-04-25,10893,11038,10698,10795,36939,410890700,-1.33
2016-04-26,10698,10893,10601,10698,16055,176445300,-0.9
2016-04-27,10698,10844,10601,10649,20019,219998350,-0.45
2016-04-28,10698,10747,10504,10504,24739,269347150,-1.37
2016-04-29,10649,10649,10260,10406,37177,398223250,-0.93
2016-05-02,10795,10795,10260,10309,14719,157148150,-0.93
2016-05-03,10309,10504,10260,10504,30644,326484950,1.89
2016-05-04,10406,10504,10309,10406,16268,173847150,-0.93
2016-05-09,10406,10406,10066,10212,19728,206545250,-1.87
2016-05-10,10115,10406,10017,10309,20326,213090650,0.95
2016-05-11,10309,10504,10212,10406,9693,103645900,0.94
2016-05-12,10455,10504,10309,10406,7542,80468900,0.0
2016-05-13,10358,10552,10163,10163,23051,242544200,-2.34
2016-05-16,10163,10309,10066,10163,52552,547819150,0.0
2016-05-17,10115,10309,10066,10260,28279,296867200,0.96
2016-05-18,10115,11914,10115,11087,370526,4228276750,8.06
2016-05-19,10941,11136,10552,10552,148357,1637826150,-4.82
2016-05-20,10649,11087,10552,10893,88638,990438500,3.23
2016-05-23,11282,11719,10990,11330,194694,2273470150,4.02
2016-05-24,11136,11622,10795,11622,112321,1291691000,2.58
2016-05-25,11671,11816,10795,10795,175123,2002189450,-7.11
2016-05-26,11330,12449,10990,11038,534116,6332128150,2.25
2016-05-27,11184,11379,10893,11233,137753,1577260250,1.76
2016-05-30,12303,13713,11427,11622,2536537,33217134000,3.46
2016-05-31,11914,12108,11330,11622,415107,4964366300,0.0
2016-06-01,11768,13518,11719,12740,1099043,14411036200,9.62
2016-06-02,12740,13373,12546,13373,297189,3956907050,4.96
2016-06-03,13859,14199,13081,13810,439597,6172241200,3.27
2016-06-07,13616,14151,13470,14102,247970,3529525800,2.11
2016-06-08,14151,14296,13616,14053,193935,2776363800,-0.34
2016-06-09,14053,14588,13129,13421,357014,5082469650,-4.5
2016-06-10,13470,13762,13324,13616,129330,1796703250,1.45
2016-06-13,13518,13518,12984,13129,124806,1688560300,-3.57
2016-06-14,12838,13470,12546,13421,172473,2299490050,2.22
2016-06-15,13421,13518,13081,13227,98847,1350706200,-1.45
2016-06-16,13227,13470,12595,12935,119720,1595427450,-2.21
2016-06-17,12935,13227,12595,12838,95614,1269611750,-0.75
2016-06-20,12740,12984,12692,12838,31516,415750500,0.0
2016-06-21,12838,13324,12789,13032,82459,1106027900,1.52
2016-06-22,12935,13421,12935,13081,63556,861732000,0.37
2016-06-23,13227,13227,12497,12789,47945,628342100,-2.23
2016-06-24,12935,13032,11427,11671,247476,3050197500,-8.75
2016-06-27,11282,12060,11282,11914,69033,834705050,2.08
2016-06-28,11768,12740,11768,12449,62701,802185800,4.49
2016-06-29,12449,12886,12351,12595,34068,443187450,1.17
2016-06-30,12546,12740,12497,12546,24085,311672400,-0.39
